MUNICIPIO,REGIAO_ID,NUM_DOSES,ANO
130030 AUTAZES,,"38,045",2012
130040 BARCELOS,,"17,031",2012
130050 BARREIRINHA,,"18,327",2012
130060 BENJAMIN CONSTANT,,"50,905",2012
130063 BERURI,,"16,260",2012
130068 BOA VISTA DO RAMOS,,"15,767",2012
130070 BOCA DO ACRE,,"24,056",2012
130080 BORBA,,"26,368",2012
130083 CAAPIRANGA,,"6,392",2012
130090 CANUTAMA,,"6,228",2012
130100 CARAUARI,,"18,349",2012
130110 CAREIRO,,"19,713",2012
130115 CAREIRO DA VARZEA,,"11,209",2012
130120 COARI,,"59,824",2012
130130 CODAJAS,,"13,936",2012
130140 EIRUNEPE,,"27,163",2012
130150 ENVIRA,,"10,629",2012
130160 FONTE BOA,,"17,276",2012
130165 GUAJARA,,"14,193",2012
130170 HUMAITA,,"32,199",2012
130180 IPIXUNA,,"12,471",2012
130185 IRANDUBA,,"34,957",2012
130190 ITACOATIARA,,"76,423",2012
130195 ITAMARATI,,"9,296",2012
130200 ITAPIRANGA,,"9,773",2012
130210 JAPURA,,"5,732",2012
130220 JURUA,,"8,204",2012
130230 JUTAI,,"16,866",2012
130240 LABREA,,"29,338",2012
130250 MANACAPURU,,"77,798",2012
130255 MANAQUIRI,,"10,411",2012
130260 MANAUS,,"1,571,680",2012
130270 MANICORE,,"34,799",2012
130280 MARAA,,"13,025",2012
130290 MAUES,,"45,227",2012
130300 NHAMUNDA,,"12,197",2012
130310 NOVA OLINDA DO NORTE,,"21,488",2012
130320 NOVO AIRAO,,"8,517",2012
130330 NOVO ARIPUANA,,"11,849",2012
130340 PARINTINS,,"82,368",2012
130350 PAUINI,,"13,959",2012
130353 PRESIDENTE FIGUEIREDO,,"26,948",2012
130356 RIO PRETO DA EVA,,"19,602",2012
130360 SANTA ISABEL DO RIO NEGRO,,"12,967",2012
130370 SANTO ANTONIO DO ICA,,"29,882",2012
130380 SAO GABRIEL DA CACHOEIRA,,"48,045",2012
130390 SAO PAULO DE OLIVENCA,,"30,742",2012
130395 SAO SEBASTIAO DO UATUMA,,"6,256",2012
130400 SILVES,,"7,187",2012
130406 TABATINGA,,"74,719",2012
130410 TAPAUA,,"14,983",2012
130420 TEFE,,"73,707",2012
130423 TONANTINS,,"13,799",2012
130426 UARINI,,"14,059",2012
130430 URUCARA,,"12,716",2012
130440 URUCURITUBA,,"11,712",2012
140002 AMAJARI,,"8,638",2012
140005 ALTO ALEGRE,,"15,323",2012
140010 BOA VISTA,,"259,546",2012
140015 BONFIM,,"7,425",2012
140017 CANTA,,"12,510",2012
140020 CARACARAI,,"12,617",2012
140023 CAROEBE,,"4,597",2012
140028 IRACEMA,,"6,976",2012
140030 MUCAJAI,,"11,812",2012
140040 NORMANDIA,,"10,260",2012
140045 PACARAIMA,,"8,983",2012
140047 RORAINOPOLIS,,"16,389",2012
140050 SAO JOAO DA BALIZA,,"3,911",2012
140060 SAO LUIZ,,"1,479",2012
140070 UIRAMUTA,,"8,124",2012
150010 ABAETETUBA,,"94,561",2012
150013 ABEL FIGUEIREDO,,"4,244",2012
150020 ACARA,,"30,276",2012
150030 AFUA,,"14,510",2012
150034 AGUA AZUL DO NORTE,,"9,432",2012
150040 ALENQUER,,"39,068",2012
150050 ALMEIRIM,,"40,877",2012
150060 ALTAMIRA,,"82,371",2012
150070 ANAJAS,,"22,255",2012
150080 ANANINDEUA,,"268,806",2012
150085 ANAPU,,"20,270",2012
150090 AUGUSTO CORREA,,"30,530",2012
150095 AURORA DO PARA,,"15,938",2012
150100 AVEIRO,,"8,373",2012
150110 BAGRE,,"13,768",2012
150120 BAIAO,,"19,330",2012
150125 BANNACH,,"2,522",2012
150130 BARCARENA,,"100,142",2012
150140 BELEM,,"789,525",2012
150145 BELTERRA,,"11,196",2012
150150 BENEVIDES,,"33,203",2012
150157 BOM JESUS DO TOCANTINS,,"9,052",2012
150160 BONITO,,"4,748",2012
150170 BRAGANCA,,"86,731",2012
150172 BRASIL NOVO,,"10,467",2012
150175 BREJO GRANDE DO ARAGUAIA,,"4,449",2012
150178 BREU BRANCO,,"27,803",2012
150180 BREVES,,"127,371",2012
150190 BUJARU,,"19,371",2012
150195 CACHOEIRA DO PIRIA,,"13,152",2012
150200 CACHOEIRA DO ARARI,,"10,680",2012
150210 CAMETA,,"87,617",2012
150215 CANAA DOS CARAJAS,,"39,658",2012
150220 CAPANEMA,,"40,920",2012
150230 CAPITAO POCO,,"22,769",2012
150240 CASTANHAL,,"149,111",2012
150250 CHAVES,,"9,157",2012
150260 COLARES,,"7,001",2012
150270 CONCEICAO DO ARAGUAIA,,"25,152",2012
150275 CONCORDIA DO PARA,,"21,328",2012
150276 CUMARU DO NORTE,,"6,743",2012
150277 CURIONOPOLIS,,"14,580",2012
150280 CURRALINHO,,"28,786",2012
150285 CURUA,,"9,448",2012
150290 CURUCA,,"22,182",2012
150293 DOM ELISEU,,"33,390",2012
150295 ELDORADO DOS CARAJAS,,"28,335",2012
150300 FARO,,"4,280",2012
150304 FLORESTA DO ARAGUAIA,,"9,413",2012
150307 GARRAFAO DO NORTE,,"18,379",2012
150309 GOIANESIA DO PARA,,"19,386",2012
150310 GURUPA,,"28,981",2012
150320 IGARAPE-ACU,,"22,154",2012
150330 IGARAPE-MIRI,,"40,504",2012
150340 INHANGAPI,,"5,692",2012
150345 IPIXUNA DO PARA,,"21,507",2012
150350 IRITUIA,,"21,228",2012
150360 ITAITUBA,,"79,319",2012
150370 ITUPIRANGA,,"47,613",2012
150375 JACAREACANGA,,"11,337",2012
150380 JACUNDA,,"36,782",2012
150390 JURUTI,,"37,289",2012
150400 LIMOEIRO DO AJURU,,"19,295",2012
150405 MAE DO RIO,,"17,922",2012
150410 MAGALHAES BARATA,,"3,535",2012
150420 MARABA,,"198,909",2012
150430 MARACANA,,"16,784",2012
150440 MARAPANIM,,"14,605",2012
150442 MARITUBA,,"76,530",2012
150445 MEDICILANDIA,,"13,713",2012
150450 MELGACO,,"24,491",2012
150460 MOCAJUBA,,"20,913",2012
150470 MOJU,,"34,380",2012
150480 MONTE ALEGRE,,"35,967",2012
150490 MUANA,,"22,074",2012
150495 NOVA ESPERANCA DO PIRIA,,"16,573",2012
150497 NOVA IPIXUNA,,"9,512",2012
150500 NOVA TIMBOTEUA,,"5,683",2012
150503 NOVO PROGRESSO,,"16,157",2012
150506 NOVO REPARTIMENTO,,"56,490",2012
150510 OBIDOS,,"39,045",2012
150520 OEIRAS DO PARA,,"25,332",2012
150530 ORIXIMINA,,"60,661",2012
150540 OUREM,,"7,600",2012
150543 OURILANDIA DO NORTE,,"30,822",2012
150548 PACAJA,,"27,740",2012
150549 PALESTINA DO PARA,,"5,074",2012
150550 PARAGOMINAS,,"112,687",2012
150553 PARAUAPEBAS,,"231,089",2012
150555 PAU D\'ARCO,,"4,556",2012
150560 PEIXE-BOI,,"4,130",2012
150563 PICARRA,,"10,640",2012
150565 PLACAS,,"10,185",2012
150570 PONTA DE PEDRAS,,"14,911",2012
150580 PORTEL,,"45,651",2012
150590 PORTO DE MOZ,,"24,164",2012
150600 PRAINHA,,"34,811",2012
150610 PRIMAVERA,,"7,054",2012
150611 QUATIPURU,,"9,987",2012
150613 REDENCAO,,"63,878",2012
150616 RIO MARIA,,"12,589",2012
150618 RONDON DO PARA,,"26,642",2012
150619 RUROPOLIS,,"16,874",2012
150620 SALINOPOLIS,,"21,825",2012
150630 SALVATERRA,,"15,963",2012
150635 SANTA BARBARA DO PARA,,"11,113",2012
150640 SANTA CRUZ DO ARARI,,"2,692",2012
150650 SANTA IZABEL DO PARA,,"40,003",2012
150655 SANTA LUZIA DO PARA,,"16,949",2012
150658 SANTA MARIA DAS BARREIRAS,,"14,515",2012
150660 SANTA MARIA DO PARA,,"13,116",2012
150670 SANTANA DO ARAGUAIA,,"22,324",2012
150680 SANTAREM,,"216,640",2012
150690 SANTAREM NOVO,,"4,247",2012
150700 SANTO ANTONIO DO TAUA,,"16,677",2012
150710 SAO CAETANO DE ODIVELAS,,"8,954",2012
150715 SAO DOMINGOS DO ARAGUAIA,,"16,929",2012
150720 SAO DOMINGOS DO CAPIM,,"21,519",2012
150730 SAO FELIX DO XINGU,,"36,495",2012
150740 SAO FRANCISCO DO PARA,,"8,209",2012
150745 SAO GERALDO DO ARAGUAIA,,"18,517",2012
150746 SAO JOAO DA PONTA,,"2,900",2012
150747 SAO JOAO DE PIRABAS,,"11,368",2012
150750 SAO JOAO DO ARAGUAIA,,"10,517",2012
150760 SAO MIGUEL DO GUAMA,,"33,389",2012
150770 SAO SEBASTIAO DA BOA VISTA,,"20,916",2012
150775 SAPUCAIA,,"3,599",2012
150780 SENADOR JOSE PORFIRIO,,"11,502",2012
150790 SOURE,,"14,283",2012
150795 TAILANDIA,,"69,774",2012
150796 TERRA ALTA,,"5,955",2012
150797 TERRA SANTA,,"8,564",2012
150800 TOME-ACU,,"58,920",2012
150803 TRACUATEUA,,"18,035",2012
150805 TRAIRAO,,"7,601",2012
150808 TUCUMA,,"28,301",2012
150810 TUCURUI,,"71,227",2012
150812 ULIANOPOLIS,,"22,947",2012
150815 URUARA,,"26,455",2012
150820 VIGIA,,"27,716",2012
150830 VISEU,,"40,611",2012
150835 VITORIA DO XINGU,,"7,098",2012
150840 XINGUARA,,"29,213",2012
160005 SERRA DO NAVIO,,"6,189",2012
160010 AMAPA,,"4,991",2012
160015 PEDRA BRANCA DO AMAPARI,,"16,213",2012
160020 CALCOENE,,"7,459",2012
160021 CUTIAS,,"3,767",2012
160023 FERREIRA GOMES,,"6,176",2012
160025 ITAUBAL,,"4,713",2012
160027 LARANJAL DO JARI,,"24,878",2012
160030 MACAPA,,"329,990",2012
160040 MAZAGAO,,"11,149",2012
160050 OIAPOQUE,,"9,558",2012
160053 PORTO GRANDE,,"4,055",2012
160055 PRACUUBA,,"2,756",2012
160060 SANTANA,,"80,007",2012
160070 TARTARUGALZINHO,,"12,034",2012
160080 VITORIA DO JARI,,"7,256",2012
170025 ABREULANDIA,,"1,707",2012
170030 AGUIARNOPOLIS,,"4,084",2012
170035 ALIANCA DO TOCANTINS,,"3,484",2012
170040 ALMAS,,"4,721",2012
170070 ALVORADA,,"4,561",2012
170100 ANANAS,,"6,338",2012
170105 ANGICO,,"1,875",2012
170110 APARECIDA DO RIO NEGRO,,"3,002",2012
170130 ARAGOMINAS,,"3,639",2012
170190 ARAGUACEMA,,"3,161",2012
170200 ARAGUACU,,"4,005",2012
170210 ARAGUAINA,,"130,767",2012
170215 ARAGUANA,,"3,202",2012
170220 ARAGUATINS,,"20,384",2012
170230 ARAPOEMA,,"3,412",2012
170240 ARRAIAS,,"14,313",2012
170255 AUGUSTINOPOLIS,,"11,716",2012
170270 AURORA DO TOCANTINS,,"1,929",2012
170290 AXIXA DO TOCANTINS,,"8,240",2012
170300 BABACULANDIA,,"5,331",2012
170305 BANDEIRANTES DO TOCANTINS,,"1,843",2012
170307 BARRA DO OURO,,"2,759",2012
170310 BARROLANDIA,,"2,837",2012
170320 BERNARDO SAYAO,,"2,558",2012
170330 BOM JESUS DO TOCANTINS,,"2,702",2012
170360 BRASILANDIA DO TOCANTINS,,"1,420",2012
170370 BREJINHO DE NAZARE,,"2,735",2012
170380 BURITI DO TOCANTINS,,"5,801",2012
170382 CACHOEIRINHA,,"1,248",2012
170384 CAMPOS LINDOS,,"6,226",2012
170386 CARIRI DO TOCANTINS,,"2,038",2012
170388 CARMOLANDIA,,"1,328",2012
170389 CARRASCO BONITO,,"2,746",2012
170390 CASEARA,,"3,099",2012
170410 CENTENARIO,,"1,332",2012
170460 CHAPADA DE AREIA,,814,2012
170510 CHAPADA DA NATIVIDADE,,"2,145",2012
170550 COLINAS DO TOCANTINS,,"21,471",2012
170555 COMBINADO,,"2,570",2012
170560 CONCEICAO DO TOCANTINS,,"2,765",2012
170600 COUTO MAGALHAES,,"3,152",2012
170610 CRISTALANDIA,,"4,916",2012
170625 CRIXAS DO TOCANTINS,,778,2012
170650 DARCINOPOLIS,,"3,666",2012
170700 DIANOPOLIS,,"11,986",2012
170710 DIVINOPOLIS DO TOCANTINS,,"3,919",2012
170720 DOIS IRMAOS DO TOCANTINS,,"4,957",2012
170730 DUERE,,"2,617",2012
170740 ESPERANTINA,,"5,567",2012
170755 FATIMA,,"2,120",2012
170765 FIGUEIROPOLIS,,"2,590",2012
170770 FILADELFIA,,"3,957",2012
170820 FORMOSO DO ARAGUAIA,,"12,331",2012
170825 FORTALEZA DO TABOCAO,,"1,768",2012
170830 GOIANORTE,,"2,415",2012
170900 GOIATINS,,"9,752",2012
170930 GUARAI,,"17,386",2012
170950 GURUPI,,"53,665",2012
170980 IPUEIRAS,,"1,085",2012
171050 ITACAJA,,"4,734",2012
171070 ITAGUATINS,,"2,631",2012
171090 ITAPIRATINS,,"1,852",2012
171110 ITAPORA DO TOCANTINS,,"2,269",2012
171150 JAU DO TOCANTINS,,"1,669",2012
171180 JUARINA,,"1,238",2012
171190 LAGOA DA CONFUSAO,,"4,999",2012
171195 LAGOA DO TOCANTINS,,"2,224",2012
171200 LAJEADO,,"2,058",2012
171215 LAVANDEIRA,,"1,477",2012
171240 LIZARDA,,"1,751",2012
171245 LUZINOPOLIS,,"1,616",2012
171250 MARIANOPOLIS DO TOCANTINS,,"2,692",2012
171270 MATEIROS,,"1,997",2012
171280 MAURILANDIA DO TOCANTINS,,"2,024",2012
171320 MIRACEMA DO TOCANTINS,,"12,214",2012
171330 MIRANORTE,,"6,828",2012
171360 MONTE DO CARMO,,"4,128",2012
171370 MONTE SANTO DO TOCANTINS,,"1,018",2012
171380 PALMEIRAS DO TOCANTINS,,"3,091",2012
171395 MURICILANDIA,,"2,554",2012
171420 NATIVIDADE,,"4,994",2012
171430 NAZARE,,"2,815",2012
171488 NOVA OLINDA,,"6,855",2012
171500 NOVA ROSALANDIA,,"2,021",2012
171510 NOVO ACORDO,,"2,447",2012
171515 NOVO ALEGRE,,"1,706",2012
171525 NOVO JARDIM,,"1,548",2012
171550 OLIVEIRA DE FATIMA,,704,2012
171570 PALMEIRANTE,,"3,239",2012
171575 PALMEIROPOLIS,,"4,523",2012
171610 PARAISO DO TOCANTINS,,"33,965",2012
171620 PARANA,,"5,823",2012
171630 PAU D\'ARCO,,"2,870",2012
171650 PEDRO AFONSO,,"8,690",2012
171660 PEIXE,,"4,708",2012
171665 PEQUIZEIRO,,"2,899",2012
171670 COLMEIA,,"5,519",2012
171700 PINDORAMA DO TOCANTINS,,"2,875",2012
171720 PIRAQUE,,"1,233",2012
171750 PIUM,,"3,814",2012
171780 PONTE ALTA DO BOM JESUS,,"2,173",2012
171790 PONTE ALTA DO TOCANTINS,,"4,800",2012
171800 PORTO ALEGRE DO TOCANTINS,,"1,770",2012
171820 PORTO NACIONAL,,"37,676",2012
171830 PRAIA NORTE,,"5,022",2012
171840 PRESIDENTE KENNEDY,,"1,828",2012
171845 PUGMIL,,"1,640",2012
171850 RECURSOLANDIA,,"2,437",2012
171855 RIACHINHO,,"3,891",2012
171865 RIO DA CONCEICAO,,"1,370",2012
171870 RIO DOS BOIS,,"1,288",2012
171875 RIO SONO,,"2,497",2012
171880 SAMPAIO,,"2,969",2012
171884 SANDOLANDIA,,"1,674",2012
171886 SANTA FE DO ARAGUAIA,,"6,085",2012
171888 SANTA MARIA DO TOCANTINS,,"2,543",2012
171889 SANTA RITA DO TOCANTINS,,"1,066",2012
171890 SANTA ROSA DO TOCANTINS,,"3,155",2012
171900 SANTA TEREZA DO TOCANTINS,,"2,034",2012
172000 SANTA TEREZINHA DO TOCANTINS,,"1,395",2012
172010 SAO BENTO DO TOCANTINS,,"2,642",2012
172015 SAO FELIX DO TOCANTINS,,"1,140",2012
172020 SAO MIGUEL DO TOCANTINS,,"6,443",2012
172025 SAO SALVADOR DO TOCANTINS,,"1,625",2012
172030 SAO SEBASTIAO DO TOCANTINS,,"3,668",2012
172049 SAO VALERIO,,"3,250",2012
172065 SILVANOPOLIS,,"2,990",2012
172080 SITIO NOVO DO TOCANTINS,,"6,513",2012
172085 SUCUPIRA,,844,2012
172090 TAGUATINGA,,"8,915",2012
172093 TAIPAS DO TOCANTINS,,"1,413",2012
172097 TALISMA,,"1,694",2012
172100 PALMAS,,"165,925",2012
172110 TOCANTINIA,,"8,917",2012
172120 TOCANTINOPOLIS,,"12,908",2012
172125 TUPIRAMA,,994,2012
172130 TUPIRATINS,,"1,332",2012
172208 WANDERLANDIA,,"4,485",2012
172210 XAMBIOA,,"10,342",2012
210005 ACAILANDIA,,"86,337",2012
210010 AFONSO CUNHA,,"6,739",2012
210015 AGUA DOCE DO MARANHAO,,"6,598",2012
210020 ALCANTARA,,"13,126",2012
210030 ALDEIAS ALTAS,,"19,257",2012
210040 ALTAMIRA DO MARANHAO,,"6,187",2012
210043 ALTO ALEGRE DO MARANHAO,,"16,805",2012
210047 ALTO ALEGRE DO PINDARE,,"24,794",2012
210050 ALTO PARNAIBA,,"6,655",2012
210055 AMAPA DO MARANHAO,,"5,705",2012
210060 AMARANTE DO MARANHAO,,"27,211",2012
210070 ANAJATUBA,,"13,358",2012
210080 ANAPURUS,,"14,049",2012
210083 APICUM-ACU,,"8,830",2012
210087 ARAGUANA,,"5,283",2012
210090 ARAIOSES,,"23,105",2012
210095 ARAME,,"33,694",2012
210100 ARARI,,"19,844",2012
210110 AXIXA,,"6,614",2012
210120 BACABAL,,"82,872",2012
210125 BACABEIRA,,"14,495",2012
210130 BACURI,,"9,550",2012
210135 BACURITUBA,,"4,300",2012
210140 BALSAS,,"79,349",2012
210150 BARAO DE GRAJAU,,"10,200",2012
210160 BARRA DO CORDA,,"61,115",2012
210170 BARREIRINHAS,,"45,296",2012
210173 BELAGUA,,"5,774",2012
210177 BELA VISTA DO MARANHAO,,"6,792",2012
210180 BENEDITO LEITE,,"3,234",2012
210190 BEQUIMAO,,"11,168",2012
210193 BERNARDO DO MEARIM,,"3,341",2012
210197 BOA VISTA DO GURUPI,,"6,333",2012
210200 BOM JARDIM,,"19,442",2012
210203 BOM JESUS DAS SELVAS,,"18,963",2012
210207 BOM LUGAR,,"11,148",2012
210210 BREJO,,"19,476",2012
210215 BREJO DE AREIA,,"7,455",2012
210220 BURITI,,"24,161",2012
210230 BURITI BRAVO,,"13,794",2012
210232 BURITICUPU,,"54,809",2012
210235 BURITIRANA,,"6,936",2012
210237 CACHOEIRA GRANDE,,"6,545",2012
210240 CAJAPIO,,"8,019",2012
210250 CAJARI,,"16,477",2012
210255 CAMPESTRE DO MARANHAO,,"15,533",2012
210260 CANDIDO MENDES,,"9,983",2012
210270 CANTANHEDE,,"10,472",2012
210275 CAPINZAL DO NORTE,,"10,397",2012
210280 CAROLINA,,"14,642",2012
210290 CARUTAPERA,,"19,751",2012
210300 CAXIAS,,"110,461",2012
210310 CEDRAL,,"5,358",2012
210312 CENTRAL DO MARANHAO,,"5,557",2012
210315 CENTRO DO GUILHERME,,"7,590",2012
210317 CENTRO NOVO DO MARANHAO,,"10,686",2012
210320 CHAPADINHA,,"57,669",2012
210325 CIDELANDIA,,"8,780",2012
210330 CODO,,"92,448",2012
210340 COELHO NETO,,"38,187",2012
210350 COLINAS,,"28,448",2012
210355 CONCEICAO DO LAGO-ACU,,"12,691",2012
210360 COROATA,,"43,764",2012
210370 CURURUPU,,"25,481",2012
210375 DAVINOPOLIS,,"10,302",2012
210380 DOM PEDRO,,"16,954",2012
210390 DUQUE BACELAR,,"8,038",2012
210400 ESPERANTINOPOLIS,,"12,701",2012
210405 ESTREITO,,"28,647",2012
210407 FEIRA NOVA DO MARANHAO,,"4,881",2012
210408 FERNANDO FALCAO,,"8,850",2012
210409 FORMOSA DA SERRA NEGRA,,"10,508",2012
210410 FORTALEZA DOS NOGUEIRAS,,"10,531",2012
210420 FORTUNA,,"10,610",2012
210430 GODOFREDO VIANA,,"5,412",2012
210440 GONCALVES DIAS,,"21,351",2012
210450 GOVERNADOR ARCHER,,"7,595",2012
210455 GOVERNADOR EDISON LOBAO,,"11,396",2012
210460 GOVERNADOR EUGENIO BARROS,,"8,504",2012
210462 GOVERNADOR LUIZ ROCHA,,"6,557",2012
210465 GOVERNADOR NEWTON BELLO,,"6,259",2012
210467 GOVERNADOR NUNES FREIRE,,"22,978",2012
210470 GRACA ARANHA,,"3,715",2012
210480 GRAJAU,,"63,721",2012
210490 GUIMARAES,,"7,325",2012
210500 HUMBERTO DE CAMPOS,,"30,013",2012
210510 ICATU,,"11,124",2012
210515 IGARAPE DO MEIO,,"11,229",2012
210520 IGARAPE GRANDE,,"9,834",2012
210530 IMPERATRIZ,,"199,651",2012
210535 ITAIPAVA DO GRAJAU,,"10,738",2012
210540 ITAPECURU MIRIM,,"47,053",2012
210542 ITINGA DO MARANHAO,,"21,203",2012
210545 JATOBA,,"3,672",2012
210547 JENIPAPO DOS VIEIRAS,,"10,804",2012
210550 JOAO LISBOA,,"16,830",2012
210560 JOSELANDIA,,"12,545",2012
210565 JUNCO DO MARANHAO,,"4,234",2012
210570 LAGO DA PEDRA,,"50,398",2012
210580 LAGO DO JUNCO,,"7,990",2012
210590 LAGO VERDE,,"15,175",2012
210592 LAGOA DO MATO,,"5,705",2012
210594 LAGO DOS RODRIGUES,,"5,906",2012
210596 LAGOA GRANDE DO MARANHAO,,"5,289",2012
210598 LAJEADO NOVO,,"5,221",2012
210600 LIMA CAMPOS,,"10,887",2012
210610 LORETO,,"14,892",2012
210620 LUIS DOMINGUES,,"5,275",2012
210630 MAGALHAES DE ALMEIDA,,"8,126",2012
210632 MARACACUME,,"14,975",2012
210635 MARAJA DO SENA,,"5,294",2012
210637 MARANHAOZINHO,,"10,474",2012
210640 MATA ROMA,,"11,142",2012
210650 MATINHA,,"11,546",2012
210660 MATOES,,"22,552",2012
210663 MATOES DO NORTE,,"6,610",2012
210667 MILAGRES DO MARANHAO,,"5,688",2012
210670 MIRADOR,,"14,629",2012
210675 MIRANDA DO NORTE,,"13,235",2012
210680 MIRINZAL,,"8,371",2012
210690 MONCAO,,"15,913",2012
210700 MONTES ALTOS,,"5,940",2012
210710 MORROS,,"10,211",2012
210720 NINA RODRIGUES,,"6,369",2012
210725 NOVA COLINAS,,"2,956",2012
210730 NOVA IORQUE,,"2,835",2012
210735 NOVA OLINDA DO MARANHAO,,"10,327",2012
210740 OLHO D\'AGUA DAS CUNHAS,,"9,377",2012
210745 OLINDA NOVA DO MARANHAO,,"7,378",2012
210750 PACO DO LUMIAR,,"64,046",2012
210760 PALMEIRANDIA,,"9,418",2012
210770 PARAIBANO,,"12,284",2012
210780 PARNARAMA,,"21,865",2012
210790 PASSAGEM FRANCA,,"13,935",2012
210800 PASTOS BONS,,"12,374",2012
210805 PAULINO NEVES,,"11,490",2012
210810 PAULO RAMOS,,"17,573",2012
210820 PEDREIRAS,,"37,239",2012
210825 PEDRO DO ROSARIO,,"11,257",2012
210830 PENALVA,,"29,672",2012
210840 PERI MIRIM,,"7,733",2012
210845 PERITORO,,"12,310",2012
210850 PINDARE-MIRIM,,"18,825",2012
210860 PINHEIRO,,"63,587",2012
210870 PIO XII,,"17,485",2012
210880 PIRAPEMAS,,"12,941",2012
210890 POCAO DE PEDRAS,,"13,270",2012
210900 PORTO FRANCO,,"16,693",2012
210905 PORTO RICO DO MARANHAO,,"3,174",2012
210910 PRESIDENTE DUTRA,,"32,577",2012
210920 PRESIDENTE JUSCELINO,,"9,383",2012
210923 PRESIDENTE MEDICI,,"4,950",2012
210927 PRESIDENTE SARNEY,,"11,509",2012
210930 PRESIDENTE VARGAS,,"8,658",2012
210940 PRIMEIRA CRUZ,,"7,934",2012
210945 RAPOSA,,"18,142",2012
210950 RIACHAO,,"17,957",2012
210955 RIBAMAR FIQUENE,,"4,883",2012
210960 ROSARIO,,"28,160",2012
210970 SAMBAIBA,,"7,318",2012
210975 SANTA FILOMENA DO MARANHAO,,"5,831",2012
210980 SANTA HELENA,,"24,317",2012
210990 SANTA INES,,"57,436",2012
211000 SANTA LUZIA,,"50,925",2012
