NOME_MUNICIPIO,NUM_HABITANTES,ANO
Plácido de Castro,"17,795",2013
Porto Acre,"16,029",2013
Porto Walter,"10,143",2013
Rio Branco,"357,194",2013
Rodrigues Alves,"15,968",2013
Santa Rosa do Purus,"5,374",2013
Sena Madureira,"40,311",2013
Senador Guiomard,"20,799",2013
Tarauacá,"37,571",2013
Xapuri,"17,021",2013
Alvarães,"15,166",2013
Amaturá,"10,436",2013
Anamã,"11,636",2013
Anori,"18,351",2013
Apuí,"19,860",2013
Atalaia do Norte,"17,174",2013
Autazes,"35,554",2013
Barcelos,"27,110",2013
Barreirinha,"29,737",2013
Benjamin Constant,"37,564",2013
Beruri,"17,332",2013
Boa Vista do Ramos,"16,820",2013
Boca do Acre,"32,792",2013
Borba,"38,073",2013
Caapiranga,"12,004",2013
Canutama,"14,754",2013
Carauari,"27,405",2013
Careiro,"35,431",2013
Careiro da Várzea,"26,722",2013
Coari,"81,325",2013
Codajás,"25,696",2013
Eirunepé,"33,127",2013
Envira,"18,051",2013
Fonte Boa,"21,859",2013
Guajará,"15,291",2013
Humaitá,"49,137",2013
Ipixuna,"25,362",2013
Iranduba,"44,503",2013
Itacoatiara,"94,278",2013
Itamarati,"8,232",2013
Itapiranga,"8,774",2013
Japurá,"6,083",2013
Juruá,"12,408",2013
Jutaí,"17,376",2013
Lábrea,"41,600",2013
Manacapuru,"91,795",2013
Manaquiri,"26,530",2013
Manaus,"1,982,177",2013
Manicoré,"51,331",2013
Maraã,"18,310",2013
Maués,"57,663",2013
Nhamundá,"19,792",2013
Nova Olinda do Norte,"33,829",2013
Novo Airão,"16,719",2013
Novo Aripuanã,"23,486",2013
Parintins,"109,225",2013
Pauini,"19,149",2013
Presidente Figueiredo,"30,978",2013
Rio Preto da Eva,"28,999",2013
Santa Isabel do Rio Negro,"20,986",2013
Santo Antônio do Içá,"24,327",2013
São Gabriel da Cachoeira,"41,575",2013
São Paulo de Olivença,"34,963",2013
São Sebastião do Uatumã,"12,115",2013
Silves,"8,946",2013
Tabatinga,"58,314",2013
Tapauá,"18,383",2013
Tefé,"62,885",2013
Tonantins,"18,162",2013
Uarini,"12,801",2013
Urucará,"17,367",2013
Urucurituba,"20,091",2013
Alto Alegre,"16,428",2013
Amajari,"10,432",2013
Boa Vista,"308,996",2013
Bonfim,"11,525",2013
Cantá,"15,393",2013
Caracaraí,"19,696",2013
Caroebe,"8,826",2013
Iracema,"9,762",2013
Mucajaí,"15,890",2013
Normandia,"9,754",2013
Pacaraima,"11,423",2013
Rorainópolis,"26,326",2013
São João da Baliza,"7,284",2013
São Luiz,"7,210",2013
Uiramutã,"9,127",2013
Abaetetuba,"147,267",2013
Abel Figueiredo,"7,013",2013
Acará,"54,030",2013
Afuá,"36,598",2013
Água Azul do Norte,"25,899",2013
Alenquer,"54,035",2013
Almeirim,"33,562",2013
Altamira,"105,106",2013
Anajás,"26,547",2013
Ananindeua,"493,976",2013
Anapu,"23,609",2013
Augusto Corrêa,"42,591",2013
Aurora do Pará,"28,441",2013
Aveiro,"15,959",2013
Bagre,"26,666",2013
Baião,"41,232",2013
Bannach,"3,340",2013
Barcarena,"109,975",2013
Belém,"1,425,922",2013
Belterra,"16,808",2013
Benevides,"56,112",2013
Bom Jesus do Tocantins,"15,916",2013
Bonito,"14,689",2013
Bragança,"118,678",2013
Brasil Novo,"15,300",2013
Brejo Grande do Araguaia,"7,285",2013
Breu Branco,"58,033",2013
Breves,"96,444",2013
Bujaru,"27,000",2013
Cachoeira do Arari,"21,740",2013
Cachoeira do Piriá,"29,533",2013
Cametá,"127,401",2013
Canaã dos Carajás,"31,062",2013
Capanema,"65,498",2013
Capitão Poço,"52,537",2013
Castanhal,"183,917",2013
Chaves,"22,029",2013
Colares,"11,600",2013
Conceição do Araguaia,"46,206",2013
Concórdia do Pará,"30,233",2013
Cumaru do Norte,"11,704",2013
Curionópolis,"17,983",2013
Curralinho,"30,915",2013
Curuá,"13,097",2013
Curuçá,"36,557",2013
Dom Eliseu,"54,602",2013
Eldorado dos Carajás,"32,420",2013
Faro,"7,680",2013
Floresta do Araguaia,"18,741",2013
Garrafão do Norte,"25,287",2013
Goianésia do Pará,"36,500",2013
Gurupá,"30,727",2013
Igarapé-Açu,"36,883",2013
Igarapé-Miri,"59,644",2013
Inhangapi,"10,693",2013
Ipixuna do Pará,"54,609",2013
Irituia,"31,634",2013
Itaituba,"98,363",2013
Itupiranga,"51,711",2013
Jacareacanga*,"41,487",2013
Jacundá,"54,376",2013
Juruti,"51,483",2013
Limoeiro do Ajuru,"26,542",2013
Mãe do Rio,"28,636",2013
Magalhães Barata,"8,240",2013
Marabá,"251,885",2013
Maracanã,"28,631",2013
Marapanim,"27,153",2013
Marituba,"117,614",2013
Medicilândia,"28,987",2013
Melgaço,"25,860",2013
Mocajuba,"28,454",2013
Moju,"74,768",2013
Mojuí dos Campos,"15,232",2013
Monte Alegre,"56,147",2013
Muaná,"36,632",2013
Nova Esperança do Piriá,"20,528",2013
Nova Ipixuna,"15,422",2013
Nova Timboteua,"14,305",2013
Novo Progresso,"25,203",2013
Novo Repartimento,"67,652",2013
Óbidos,"50,171",2013
Oeiras do Pará,"30,088",2013
Oriximiná,"66,821",2013
Ourém,"16,854",2013
Ourilândia do Norte,"29,547",2013
Pacajá,"43,057",2013
Palestina do Pará,"7,465",2013
Paragominas,"103,775",2013
Parauapebas,"176,582",2013
Pau D'Arco,"5,743",2013
Peixe-Boi,"7,889",2013
Piçarra,"12,720",2013
Placas,"26,842",2013
Ponta de Pedras,"28,025",2013
Portel,"56,094",2013
Porto de Moz,"36,841",2013
Prainha,"29,342",2013
Primavera,"10,432",2013
Quatipuru,"12,838",2013
Redenção,"79,010",2013
Rio Maria,"17,774",2013
Rondon do Pará,"48,959",2013
Rurópolis,"44,349",2013
Salinópolis,"38,552",2013
Salvaterra,"21,592",2013
Santa Bárbara do Pará,"18,736",2013
Santa Cruz do Arari,"8,957",2013
Santa Izabel do Pará,"63,973",2013
Santa Luzia do Pará,"19,455",2013
Santa Maria das Barreiras,"18,934",2013
Santa Maria do Pará,"23,649",2013
Santana do Araguaia,"63,031",2013
Santarém,"288,462",2013
Santarém Novo,"6,341",2013
Santo Antônio do Tauá,"28,575",2013
São Caetano de Odivelas,"17,266",2013
São Domingos do Araguaia,"24,012",2013
São Domingos do Capim,"30,550",2013
São Félix do Xingu,"106,940",2013
São Francisco do Pará,"15,301",2013
São Geraldo do Araguaia,"25,056",2013
São João da Ponta,"5,608",2013
São João de Pirabas,"21,536",2013
São João do Araguaia,"13,419",2013
São Miguel do Guamá,"54,417",2013
São Sebastião da Boa Vista,"24,363",2013
Sapucaia,"5,395",2013
Senador José Porfírio,"12,331",2013
Soure,"23,861",2013
Tailândia,"90,552",2013
Terra Alta,"10,822",2013
Terra Santa,"17,614",2013
Tomé-Açu,"59,112",2013
Tracuateua,"28,775",2013
Trairão,"17,670",2013
Tucumã,"36,021",2013
Tucuruí,"103,619",2013
Ulianópolis,"49,972",2013
Uruará,"44,731",2013
Vigia,"50,055",2013
Viseu,"58,323",2013
Vitória do Xingu,"14,072",2013
Xinguara,"42,085",2013
Amapá,"8,483",2013
Calçoene,"9,793",2013
Cutias,"5,173",2013
Ferreira Gomes,"6,525",2013
Itaubal,"4,722",2013
Laranjal do Jari,"43,832",2013
Macapá,"437,256",2013
Mazagão,"18,739",2013
Oiapoque,"22,986",2013
Pedra Branca do Amapari,"12,828",2013
Porto Grande,"18,708",2013
Pracuúba,"4,277",2013
Santana,"108,897",2013
Serra do Navio,"4,761",2013
Tartarugalzinho,"14,292",2013
Vitória do Jari,"13,724",2013
Abreulândia,"2,506",2013
Aguiarnópolis,"5,820",2013
Aliança do Tocantins,"5,686",2013
Almas,"7,553",2013
Alvorada,"8,557",2013
Ananás,"9,952",2013
Angico,"3,332",2013
Aparecida do Rio Negro,"4,504",2013
Aragominas,"5,958",2013
Araguacema,"6,716",2013
Araguaçu,"8,868",2013
Araguaína,"164,093",2013
Araguanã,"5,379",2013
Araguatins,"33,524",2013
Arapoema,"6,844",2013
Arraias,"10,833",2013
Augustinópolis,"17,140",2013
Aurora do Tocantins,"3,625",2013
Axixá do Tocantins,"9,632",2013
Babaçulândia,"10,720",2013
Bandeirantes do Tocantins,"3,336",2013
Barra do Ouro,"4,371",2013
Barrolândia,"5,557",2013
Bernardo Sayão,"4,547",2013
Bom Jesus do Tocantins,"4,241",2013
Brasilândia do Tocantins,"2,154",2013
Brejinho de Nazaré,"5,400",2013
Buriti do Tocantins,"10,522",2013
Cachoeirinha,"2,236",2013
Campos Lindos,"9,000",2013
Cariri do Tocantins,"4,053",2013
Carmolândia,"2,457",2013
Carrasco Bonito,"3,906",2013
Caseara,"4,965",2013
Centenário,"2,737",2013
Chapada da Natividade,"3,362",2013
Chapada de Areia,"1,386",2013
Colinas do Tocantins,"33,078",2013
Colméia,"8,642",2013
Combinado,"4,827",2013
Conceição do Tocantins,"4,240",2013
Couto de Magalhães,"5,314",2013
Cristalândia,"7,399",2013
Crixás do Tocantins,"1,651",2013
Darcinópolis,"5,670",2013
Dianópolis,"20,566",2013
Divinópolis do Tocantins,"6,681",2013
Dois Irmãos do Tocantins,"7,319",2013
Dueré,"4,718",2013
Esperantina,"10,203",2013
Fátima,"3,892",2013
Figueirópolis,"5,421",2013
Filadélfia,"8,800",2013
Formoso do Araguaia,"18,804",2013
Fortaleza do Tabocão,"2,527",2013
Goianorte,"5,115",2013
Goiatins,"12,644",2013
Guaraí,"24,629",2013
Gurupi,"81,792",2013
Ipueiras,"1,804",2013
Itacajá,"7,363",2013
Itaguatins,"6,092",2013
Itapiratins,"3,690",2013
Itaporã do Tocantins,"2,488",2013
Jaú do Tocantins,"3,698",2013
Juarina,"2,262",2013
Lagoa da Confusão,"11,525",2013
Lagoa do Tocantins,"3,875",2013
Lajeado,"2,956",2013
Lavandeira,"1,749",2013
Lizarda,"3,806",2013
Luzinópolis,"2,847",2013
Marianópolis do Tocantins,"4,730",2013
Mateiros,"2,430",2013
Maurilândia do Tocantins,"3,313",2013
Miracema do Tocantins,"20,243",2013
Miranorte,"13,164",2013
Monte do Carmo,"7,286",2013
Monte Santo do Tocantins,"2,196",2013
Muricilândia,"3,356",2013
Natividade,"9,268",2013
Nazaré,"4,301",2013
Nova Olinda,"11,301",2013
Nova Rosalândia,"4,018",2013
Novo Acordo,"4,043",2013
Novo Alegre,"2,349",2013
Novo Jardim,"2,600",2013
Oliveira de Fátima,"1,085",2013
Palmas,"257,904",2013
Palmeirante,"5,432",2013
Palmeiras do Tocantins,"6,180",2013
Palmeirópolis,"7,600",2013
Paraíso do Tocantins,"47,724",2013
Paranã,"10,585",2013
Pau D'Arco,"4,772",2013
Pedro Afonso,"12,490",2013
Peixe,"11,075",2013
Pequizeiro,"5,305",2013
Pindorama do Tocantins,"4,576",2013
Piraquê,"3,017",2013
Pium,"7,168",2013
Ponte Alta do Bom Jesus,"4,654",2013
Ponte Alta do Tocantins,"7,628",2013
Porto Alegre do Tocantins,"2,973",2013
Porto Nacional,"51,501",2013
Praia Norte,"8,085",2013
Presidente Kennedy,"3,756",2013
Pugmil,"2,529",2013
Recursolândia,"4,029",2013
Riachinho,"4,435",2013
Rio da Conceição,"1,895",2013
Rio dos Bois,"2,715",2013
Rio Sono,"6,459",2013
Sampaio,"4,241",2013
Sandolândia,"3,411",2013
Santa Fé do Araguaia,"7,054",2013
Santa Maria do Tocantins,"3,143",2013
Santa Rita do Tocantins,"2,255",2013
Santa Rosa do Tocantins,"4,752",2013
Santa Tereza do Tocantins,"2,695",2013
Santa Terezinha do Tocantins,"2,543",2013
São Bento do Tocantins,"4,954",2013
São Félix do Tocantins,"1,518",2013
São Miguel do Tocantins,"11,271",2013
São Salvador do Tocantins,"3,030",2013
São Sebastião do Tocantins,"4,553",2013
São Valério da Natividade,"4,322",2013
Silvanópolis,"5,289",2013
Sítio Novo do Tocantins,"9,297",2013
Sucupira,"1,856",2013
Taguatinga,"15,931",2013
Taipas do Tocantins,"2,056",2013
Talismã,"2,695",2013
Tocantínia,"7,158",2013
Tocantinópolis,"23,165",2013
Tupirama,"1,718",2013
Tupiratins,"2,342",2013
Wanderlândia,"11,450",2013
Xambioá,"11,736",2013
Açailândia,"107,790",2013
Afonso Cunha,"6,197",2013
Água Doce do Maranhão,"12,028",2013
Alcântara,"21,644",2013
Aldeias Altas,"25,177",2013
Altamira do Maranhão,"11,564",2013
Alto Alegre do Maranhão,"25,748",2013
Alto Alegre do Pindaré,"31,253",2013
Alto Parnaíba,"10,904",2013
Amapá do Maranhão,"6,669",2013
Amarante do Maranhão,"39,544",2013
Anajatuba,"26,339",2013
Anapurus,"14,815",2013
Apicum-Açu,"17,474",2013
Araguanã,"14,658",2013
Araioses,"44,317",2013
Arame,"31,867",2013
Arari,"28,986",2013
Axixá,"11,706",2013
Bacabal,"101,851",2013
Bacabeira,"15,982",2013
Bacuri,"17,164",2013
Bacurituba,"5,440",2013
Balsas,"89,126",2013
Barão de Grajaú,"18,074",2013
Barra do Corda,"85,022",2013
Barreirinhas,"58,599",2013
Bela Vista do Maranhão,"10,717",2013
Belágua,"7,105",2013
Benedito Leite,"5,510",2013
Bequimão,"20,821",2013
Bernardo do Mearim,"6,176",2013
Boa Vista do Gurupi,"8,626",2013
Bom Jardim,"40,134",2013
Bom Jesus das Selvas,"31,320",2013
Bom Lugar,"15,604",2013
Brejo,"34,754",2013
Brejo de Areia,"4,591",2013
Buriti,"27,697",2013
Buriti Bravo,"23,238",2013
Buriticupu,"68,626",2013
Buritirana,"15,008",2013
Cachoeira Grande,"8,698",2013
Cajapió,"10,822",2013
Cajari,"18,751",2013
Campestre do Maranhão,"13,808",2013
Cândido Mendes,"19,426",2013
Cantanhede,"21,125",2013
Capinzal do Norte,"10,729",2013
Carolina,"23,939",2013
Carutapera,"22,811",2013
Caxias,"159,396",2013
Cedral,"10,414",2013
Central do Maranhão,"8,255",2013
Centro do Guilherme,"12,395",2013
Centro Novo do Maranhão,"20,382",2013
Chapadinha,"76,217",2013
Cidelândia,"14,125",2013
Codó,"119,641",2013
Coelho Neto,"47,821",2013
Colinas,"39,915",2013
Conceição do Lago-Açu,"15,313",2013
Coroatá,"63,154",2013
Cururupu,"31,149",2013
Davinópolis,"12,646",2013
Dom Pedro,"22,844",2013
Duque Bacelar,"10,942",2013
Esperantinópolis,"17,460",2013
Estreito,"38,932",2013
Feira Nova do Maranhão,"8,263",2013
Fernando Falcão,"9,783",2013
Formosa da Serra Negra,"18,087",2013
Fortaleza dos Nogueiras,"12,343",2013
Fortuna,"15,212",2013
Godofredo Viana,"11,046",2013
Gonçalves Dias,"17,572",2013
Governador Archer,"10,466",2013
Governador Edison Lobão,"17,094",2013
Governador Eugênio Barros,"16,312",2013
Governador Luiz Rocha,"7,532",2013
Governador Newton Bello,"10,113",2013
Governador Nunes Freire,"25,262",2013
Graça Aranha,"6,151",2013
Grajaú,"65,078",2013
Guimarães,"11,939",2013
Humberto de Campos,"27,364",2013
Icatu,"26,014",2013
Igarapé do Meio,"13,347",2013
Igarapé Grande,"11,431",2013
Imperatriz,"251,468",2013
Itaipava do Grajaú,"14,084",2013
Itapecuru Mirim,"64,951",2013
Itinga do Maranhão,"25,269",2013
Jatobá,"9,360",2013
Jenipapo dos Vieiras,"15,899",2013
João Lisboa,"23,450",2013
Joselândia,"15,755",2013
Junco do Maranhão,"3,653",2013
Lago da Pedra,"48,002",2013
Lago do Junco,"9,873",2013
Lago dos Rodrigues,"8,775",2013
Lago Verde,"15,742",2013
Lagoa do Mato,"10,989",2013
Lagoa Grande do Maranhão,"12,687",2013
Lajeado Novo,"7,211",2013
Lima Campos,"11,580",2013
Loreto,"11,714",2013
Luís Domingues,"6,697",2013
Magalhães de Almeida,"18,680",2013
Maracaçumé,"20,268",2013
Marajá do Sena,"7,721",2013
Maranhãozinho,"15,011",2013
Mata Roma,"15,951",2013
Matinha,"22,515",2013
Matões,"32,545",2013
Matões do Norte,"15,322",2013
Milagres do Maranhão,"8,237",2013
Mirador,"20,576",2013
Miranda do Norte,"26,419",2013
Mirinzal,"14,504",2013
Monção,"32,180",2013
Montes Altos,"9,183",2013
Morros,"18,544",2013
Nina Rodrigues,"13,465",2013
Nova Colinas,"5,120",2013
Nova Iorque,"4,599",2013
Nova Olinda do Maranhão,"19,963",2013
Olho d'Água das Cunhãs,"18,934",2013
Olinda Nova do Maranhão,"13,911",2013
Paço do Lumiar,"113,378",2013
Palmeirândia,"19,133",2013
Paraibano,"20,636",2013
Parnarama,"33,883",2013
Passagem Franca,"18,216",2013
Pastos Bons,"18,687",2013
Paulino Neves,"15,234",2013
Paulo Ramos,"20,514",2013
Pedreiras,"39,337",2013
Pedro do Rosário,"23,874",2013
Penalva,"36,520",2013
Peri Mirim,"13,956",2013
Peritoró,"22,123",2013
Pindaré-Mirim,"31,866",2013
Pinheiro,"80,365",2013
Pio XII,"21,512",2013
Pirapemas,"17,917",2013
Poção de Pedras,"18,633",2013
Porto Franco,"22,651",2013
Porto Rico do Maranhão,"5,943",2013
Presidente Dutra,"46,039",2013
Presidente Juscelino,"12,103",2013
Presidente Médici,"6,674",2013
Presidente Sarney,"17,988",2013
Presidente Vargas,"11,105",2013
Primeira Cruz,"14,588",2013
Raposa,"28,543",2013
Riachão,"20,011",2013
Ribamar Fiquene,"7,514",2013
Rosário,"40,983",2013
Sambaíba,"5,538",2013
Santa Filomena do Maranhão,"7,426",2013
Santa Helena,"41,081",2013
Santa Inês,"82,106",2013
Santa Luzia,"75,444",2013
Santa Luzia do Paruá,"23,256",2013
Santa Quitéria do Maranhão,"29,208",2013
Santa Rita,"34,710",2013
Santana do Maranhão,"12,521",2013
Santo Amaro do Maranhão,"14,828",2013
Santo Antônio dos Lopes,"14,289",2013
São Benedito do Rio Preto,"18,118",2013
São Bento,"42,867",2013
São Bernardo,"27,369",2013
São Domingos do Azeitão,"7,147",2013
São Domingos do Maranhão,"33,725",2013
São Félix de Balsas,"4,593",2013
São Francisco do Brejão,"11,027",2013
São Francisco do Maranhão,"11,955",2013
São João Batista,"20,152",2013
São João do Carú,"15,599",2013
São João do Paraíso,"10,917",2013
São João do Soter,"17,809",2013
São João dos Patos,"25,199",2013
São José de Ribamar,"170,423",2013
São José dos Basílios,"7,507",2013
São Luís,"1,053,922",2013
São Luís Gonzaga do Maranhão,"19,510",2013
São Mateus do Maranhão,"40,095",2013
São Pedro da Água Branca,"12,287",2013
São Pedro dos Crentes,"4,520",2013
São Raimundo das Mangabeiras,"18,093",2013
São Raimundo do Doca Bezerra,"5,554",2013
São Roberto,"6,329",2013
São Vicente Ferrer,"21,445",2013
Satubinha,"12,959",2013
Senador Alexandre Costa,"10,657",2013
Senador La Rocque,"14,315",2013
Serrano do Maranhão,"10,693",2013
Sítio Novo,"17,449",2013
Sucupira do Norte,"10,454",2013
Sucupira do Riachão,"5,498",2013
Tasso Fragoso,"8,130",2013
Timbiras,"28,368",2013
Timon,"161,721",2013
Trizidela do Vale,"19,559",2013
Tufilândia,"5,681",2013
Tuntum,"40,273",2013
Turiaçu,"34,554",2013
Turilândia,"24,190",2013
Tutóia,"55,705",2013
Urbano Santos,"26,833",2013
Vargem Grande,"52,937",2013
Viana,"50,687",2013
Vila Nova dos Martírios,"12,352",2013
Vitória do Mearim,"31,793",2013
Vitorino Freire,"30,959",2013
Zé Doca,"49,848",2013
Acauã,"6,890",2013
Agricolândia,"5,097",2013
Água Branca,"16,869",2013
Alagoinha do Piauí,"7,467",2013
Alegrete do Piauí,"5,211",2013
Alto Longá,"13,923",2013
Altos,"39,522",2013
Alvorada do Gurguéia,"5,216",2013
Amarante,"17,298",2013
Angical do Piauí,"6,703",2013
Anísio de Abreu,"9,456",2013
Antônio Almeida,"3,090",2013
Aroazes,"5,784",2013
Aroeiras do Itaim,"2,459",2013
Arraial,"4,688",2013
Assunção do Piauí,"7,645",2013
Avelino Lopes,"11,341",2013
Baixa Grande do Ribeiro,"11,014",2013
Barra D'Alcântara,"3,886",2013
Barras,"45,786",2013
Barreiras do Piauí,"3,278",2013
Barro Duro,"6,627",2013
Batalha,"26,215",2013
Bela Vista do Piauí,"3,882",2013
Belém do Piauí,"3,413",2013
Beneditinos,"10,014",2013
Bertolínia,"5,389",2013
Betânia do Piauí,"6,086",2013
Boa Hora,"6,516",2013
Bocaina,"4,425",2013
Bom Jesus,"23,826",2013
Bom Princípio do Piauí,"5,447",2013
Bonfim do Piauí,"5,512",2013
Boqueirão do Piauí,"6,335",2013
Brasileira,"8,116",2013
Brejo do Piauí,"3,749",2013
Buriti dos Lopes,"19,352",2013
Buriti dos Montes,"8,138",2013
Cabeceiras do Piauí,"10,220",2013
Cajazeiras do Piauí,"3,438",2013
Cajueiro da Praia,"7,375",2013
Caldeirão Grande do Piauí,"5,742",2013
Campinas do Piauí,"5,489",2013
Campo Alegre do Fidalgo,"4,851",2013
Campo Grande do Piauí,"5,746",2013
Campo Largo do Piauí,"7,016",2013
Campo Maior,"45,827",2013
Canavieira,"3,920",2013
Canto do Buriti,"20,528",2013
Capitão de Campos,"11,173",2013
Capitão Gervásio Oliveira,"3,975",2013
Caracol,"10,527",2013
Caraúbas do Piauí,"5,676",2013
Caridade do Piauí,"4,951",2013
Castelo do Piauí,"18,469",2013
Caxingó,"5,213",2013
Cocal,"27,274",2013
Cocal de Telha,"4,601",2013
Cocal dos Alves,"5,677",2013
Coivaras,"3,901",2013
Colônia do Gurguéia,"6,238",2013
Colônia do Piauí,"7,515",2013
Conceição do Canindé,"4,528",2013
Coronel José Dias,"4,594",2013
Corrente,"25,927",2013
Cristalândia do Piauí,"8,033",2013
Cristino Castro,"10,164",2013
Curimatá,"11,030",2013
Currais,"4,811",2013
Curral Novo do Piauí,"5,027",2013
Curralinhos,"4,297",2013
Demerval Lobão,"13,496",2013
Dirceu Arcoverde,"6,818",2013
Dom Expedito Lopes,"6,712",2013
Dom Inocêncio,"9,364",2013
Domingos Mourão,"4,292",2013
Elesbão Veloso,"14,496",2013
Eliseu Martins,"4,773",2013
Esperantina,"38,607",2013
Fartura do Piauí,"5,171",2013
Flores do Piauí,"4,396",2013
Floresta do Piauí,"2,511",2013
Floriano,"58,586",2013
Francinópolis,"5,270",2013
Francisco Ayres,"4,392",2013
Francisco Macedo,"2,984",2013
Francisco Santos,"8,924",2013
Fronteiras,"11,368",2013
Geminiano,"5,276",2013
Gilbués,"10,504",2013
Guadalupe,"10,342",2013
Guaribas,"4,464",2013
Hugo Napoleão,"3,809",2013
Ilha Grande,"9,136",2013
Inhuma,"15,017",2013
Ipiranga do Piauí,"9,534",2013
Isaías Coelho,"8,368",2013
Itainópolis,"11,302",2013
Itaueira,"10,806",2013
Jacobina do Piauí,"5,710",2013
Jaicós,"18,501",2013
Jardim do Mulato,"4,389",2013
Jatobá do Piauí,"4,743",2013
Jerumenha,"4,403",2013
João Costa,"2,971",2013
Joaquim Pires,"14,032",2013
Joca Marques,"5,253",2013
José de Freitas,"38,005",2013
Juazeiro do Piauí,"4,828",2013
Júlio Borges,"5,479",2013
Jurema,"4,623",2013
Lagoa Alegre,"8,245",2013
Lagoa de São Francisco,"6,566",2013
Lagoa do Barro do Piauí,"4,568",2013
Lagoa do Piauí,"3,948",2013
Lagoa do Sítio,"4,995",2013
Lagoinha do Piauí,"2,741",2013
Landri Sales,"5,266",2013
Luís Correia,"29,252",2013
Luzilândia,"25,005",2013
Madeiro,"8,034",2013
Manoel Emídio,"5,260",2013
Marcolândia,"8,121",2013
Marcos Parente,"4,484",2013
Massapê do Piauí,"6,305",2013
Matias Olímpio,"10,664",2013
Miguel Alves,"32,900",2013
Miguel Leão,"1,244",2013
Milton Brandão,"6,797",2013
Monsenhor Gil,"10,411",2013
Monsenhor Hipólito,"7,541",2013
Monte Alegre do Piauí,"10,438",2013
Morro Cabeça no Tempo,"4,082",2013
Morro do Chapéu do Piauí,"6,622",2013
Murici dos Portelas,"8,781",2013
Nazaré do Piauí,"7,300",2013
Nazária,"8,289",2013
Nossa Senhora de Nazaré,"4,696",2013
Nossa Senhora dos Remédios,"8,419",2013
Nova Santa Rita,"4,264",2013
Novo Oriente do Piauí,"6,505",2013
Novo Santo Antônio,"3,354",2013
Oeiras,"36,195",2013
Olho D'Água do Piauí,"2,698",2013
Padre Marcos,"6,735",2013
Paes Landim,"4,077",2013
Pajeú do Piauí,"3,460",2013
Palmeira do Piauí,"4,997",2013
Palmeirais,"14,090",2013
Paquetá,"3,919",2013
Parnaguá,"10,494",2013
Parnaíba,"148,832",2013
Passagem Franca do Piauí,"4,457",2013
Patos do Piauí,"6,223",2013
Pau D'Arco do Piauí,"3,888",2013
Paulistana,"20,093",2013
Pavussu,"3,655",2013
Pedro II,"37,968",2013
Pedro Laurentino,"2,463",2013
Picos,"76,042",2013
Pimenteiras,"11,884",2013
Pio IX,"17,979",2013
Piracuruca,"28,179",2013
Piripiri,"62,542",2013
Porto,"12,188",2013
Porto Alegre do Piauí,"2,625",2013
Prata do Piauí,"3,109",2013
Queimada Nova,"8,743",2013
Redenção do Gurguéia,"8,556",2013
Regeneração,"17,696",2013
Riacho Frio,"4,259",2013
Ribeira do Piauí,"4,354",2013
Ribeiro Gonçalves,"7,068",2013
Rio Grande do Piauí,"6,327",2013
Santa Cruz do Piauí,"6,110",2013
Santa Cruz dos Milagres,"3,893",2013
Santa Filomena,"6,150",2013
Santa Luz,"5,666",2013
Santa Rosa do Piauí,"5,182",2013
Santana do Piauí,"4,522",2013
