NOME_MUNICIPIO,NUM_HABITANTES,ANO
São Félix do Xingu,"99,905",2012
São Francisco do Pará,"15,184",2012
São Geraldo do Araguaia,"25,277",2012
São João da Ponta,"5,451",2012
São João de Pirabas,"21,125",2012
São João do Araguaia,"13,293",2012
São Miguel do Guamá,"53,108",2012
São Sebastião da Boa Vista,"23,696",2012
Sapucaia,"5,236",2012
Senador José Porfírio,"12,641",2012
Soure,"23,461",2012
Tailândia,"85,468",2012
Terra Alta,"10,565",2012
Terra Santa,"17,305",2012
Tomé-Açu,"57,914",2012
Tracuateua,"28,167",2012
Trairão,"17,303",2012
Tucumã,"34,956",2012
Tucuruí,"100,651",2012
Ulianópolis,"46,979",2012
Uruará,"44,727",2012
Vigia,"49,054",2012
Viseu,"57,566",2012
Vitória do Xingu,"13,777",2012
Xinguara,"41,382",2012
Amapá,"8,213",2012
Calçoene,"9,343",2012
Cutias,"4,910",2012
Ferreira Gomes,"6,141",2012
Itaubal,"4,473",2012
Laranjal do Jari,"41,668",2012
Macapá,"415,554",2012
Mazagão,"17,794",2012
Oiapoque,"21,661",2012
Pedra Branca do Amapari,"11,794",2012
Porto Grande,"17,680",2012
Pracuúba,"4,021",2012
Santana,"104,407",2012
Serra do Navio,"4,545",2012
Tartarugalzinho,"13,385",2012
Vitória do Jari,"13,013",2012
Abreulândia,"2,422",2012
Aguiarnópolis,"5,467",2012
Aliança do Tocantins,"5,595",2012
Almas,"7,452",2012
Alvorada,"8,354",2012
Ananás,"9,768",2012
Angico,"3,219",2012
Aparecida do Rio Negro,"4,319",2012
Aragominas,"5,838",2012
Araguacema,"6,454",2012
Araguaçu,"8,702",2012
Araguaína,"156,123",2012
Araguanã,"5,157",2012
Araguatins,"32,133",2012
Arapoema,"6,700",2012
Arraias,"10,594",2012
Augustinópolis,"16,401",2012
Aurora do Tocantins,"3,499",2012
Axixá do Tocantins,"9,343",2012
Babaçulândia,"10,439",2012
Bandeirantes do Tocantins,"3,200",2012
Barra do Ouro,"4,206",2012
Barrolândia,"5,390",2012
Bernardo Sayão,"4,442",2012
Bom Jesus do Tocantins,"3,987",2012
Brasilândia do Tocantins,"2,086",2012
Brejinho de Nazaré,"5,232",2012
Buriti do Tocantins,"10,059",2012
Cachoeirinha,"2,167",2012
Campos Lindos,"8,517",2012
Cariri do Tocantins,"3,872",2012
Carmolândia,"2,363",2012
Carrasco Bonito,"3,759",2012
Caseara,"4,744",2012
Centenário,"2,627",2012
Chapada da Natividade,"3,278",2012
Chapada de Areia,"1,345",2012
Colinas do Tocantins,"31,675",2012
Colméia,"8,500",2012
Combinado,"4,691",2012
Conceição do Tocantins,"4,153",2012
Couto de Magalhães,"5,111",2012
Cristalândia,"7,222",2012
Crixás do Tocantins,"1,592",2012
Darcinópolis,"5,425",2012
Dianópolis,"19,669",2012
Divinópolis do Tocantins,"6,452",2012
Dois Irmãos do Tocantins,"7,145",2012
Dueré,"4,597",2012
Esperantina,"9,756",2012
Fátima,"3,799",2012
Figueirópolis,"5,307",2012
Filadélfia,"8,549",2012
Formoso do Araguaia,"18,369",2012
Fortaleza do Tabocão,"2,446",2012
Goianorte,"4,974",2012
Goiatins,"12,220",2012
Guaraí,"23,681",2012
Gurupi,"78,525",2012
Ipueiras,"1,711",2012
Itacajá,"7,148",2012
Itaguatins,"5,976",2012
Itapiratins,"3,571",2012
Itaporã do Tocantins,"2,434",2012
Jaú do Tocantins,"3,566",2012
Juarina,"2,216",2012
Lagoa da Confusão,"10,821",2012
Lagoa do Tocantins,"3,676",2012
Lajeado,"2,838",2012
Lavandeira,"1,665",2012
Lizarda,"3,716",2012
Luzinópolis,"2,713",2012
Marianópolis do Tocantins,"4,507",2012
Mateiros,"2,311",2012
Maurilândia do Tocantins,"3,200",2012
Miracema do Tocantins,"20,117",2012
Miranorte,"12,747",2012
Monte do Carmo,"6,946",2012
Monte Santo do Tocantins,"2,118",2012
Muricilândia,"3,224",2012
Natividade,"9,021",2012
Nazaré,"4,271",2012
Nova Olinda,"10,883",2012
Nova Rosalândia,"3,858",2012
Novo Acordo,"3,869",2012
Novo Alegre,"2,288",2012
Novo Jardim,"2,504",2012
Oliveira de Fátima,"1,049",2012
Palmas,"242,070",2012
Palmeirante,"5,157",2012
Palmeiras do Tocantins,"5,909",2012
Palmeirópolis,"7,380",2012
Paraíso do Tocantins,"45,669",2012
Paranã,"10,327",2012
Pau D'Arco,"4,627",2012
Pedro Afonso,"11,919",2012
Peixe,"10,629",2012
Pequizeiro,"5,124",2012
Pindorama do Tocantins,"4,479",2012
Piraquê,"2,933",2012
Pium,"6,869",2012
Ponte Alta do Bom Jesus,"4,540",2012
Ponte Alta do Tocantins,"7,333",2012
Porto Alegre do Tocantins,"2,857",2012
Porto Nacional,"49,774",2012
Praia Norte,"7,792",2012
Presidente Kennedy,"3,670",2012
Pugmil,"2,427",2012
Recursolândia,"3,864",2012
Riachinho,"4,270",2012
Rio da Conceição,"1,794",2012
Rio dos Bois,"2,616",2012
Rio Sono,"6,279",2012
Sampaio,"4,025",2012
Sandolândia,"3,326",2012
Santa Fé do Araguaia,"6,764",2012
Santa Maria do Tocantins,"2,995",2012
Santa Rita do Tocantins,"2,170",2012
Santa Rosa do Tocantins,"4,607",2012
Santa Tereza do Tocantins,"2,585",2012
Santa Terezinha do Tocantins,"2,477",2012
São Bento do Tocantins,"4,740",2012
São Félix do Tocantins,"1,463",2012
São Miguel do Tocantins,"10,783",2012
São Salvador do Tocantins,"2,936",2012
São Sebastião do Tocantins,"4,376",2012
São Valério da Natividade,"4,282",2012
Silvanópolis,"5,120",2012
Sítio Novo do Tocantins,"9,097",2012
Sucupira,"1,783",2012
Taguatinga,"15,336",2012
Taipas do Tocantins,"1,981",2012
Talismã,"2,601",2012
Tocantínia,"6,880",2012
Tocantinópolis,"22,596",2012
Tupirama,"1,634",2012
Tupiratins,"2,208",2012
Wanderlândia,"11,088",2012
Xambioá,"11,458",2012
Açailândia,"106,422",2012
Afonso Cunha,"6,090",2012
Água Doce do Maranhão,"11,865",2012
Alcântara,"21,605",2012
Aldeias Altas,"24,726",2012
Altamira do Maranhão,"11,381",2012
Alto Alegre do Maranhão,"25,326",2012
Alto Alegre do Pindaré,"31,190",2012
Alto Parnaíba,"10,856",2012
Amapá do Maranhão,"6,583",2012
Amarante do Maranhão,"38,953",2012
Anajatuba,"25,955",2012
Anapurus,"14,492",2012
Apicum-Açu,"15,542",2012
Araguanã,"11,703",2012
Araioses,"43,653",2012
Arame,"31,729",2012
Arari,"28,809",2012
Axixá,"11,599",2012
Bacabal,"101,195",2012
Bacabeira,"15,591",2012
Bacuri,"17,437",2012
Bacurituba,"5,387",2012
Balsas,"87,057",2012
Barão de Grajaú,"17,862",2012
Barra do Corda,"84,180",2012
Barreirinhas,"58,083",2012
Bela Vista do Maranhão,"12,335",2012
Belágua,"6,986",2012
Benedito Leite,"5,497",2012
Bequimão,"20,773",2012
Bernardo do Mearim,"6,111",2012
Boa Vista do Gurupi,"8,375",2012
Bom Jardim,"39,740",2012
Bom Jesus das Selvas,"30,259",2012
Bom Lugar,"15,314",2012
Brejo,"34,242",2012
Brejo de Areia,"4,962",2012
Buriti,"27,449",2012
Buriti Bravo,"23,119",2012
Buriticupu,"67,378",2012
Buritirana,"14,930",2012
Cachoeira Grande,"8,607",2012
Cajapió,"10,740",2012
Cajari,"18,603",2012
Campestre do Maranhão,"13,649",2012
Cândido Mendes,"19,222",2012
Cantanhede,"20,879",2012
Capinzal do Norte,"10,722",2012
Carolina,"23,955",2012
Carutapera,"22,517",2012
Caxias,"158,059",2012
Cedral,"10,374",2012
Central do Maranhão,"8,120",2012
Centro do Guilherme,"11,979",2012
Centro Novo do Maranhão,"19,947",2012
Chapadinha,"75,167",2012
Cidelândia,"13,963",2012
Codó,"119,079",2012
Coelho Neto,"47,435",2012
Colinas,"39,635",2012
Conceição do Lago-Açu,"14,989",2012
Coroatá,"62,639",2012
Cururupu,"32,487",2012
Davinópolis,"12,625",2012
Dom Pedro,"22,791",2012
Duque Bacelar,"10,836",2012
Esperantinópolis,"17,715",2012
Estreito,"37,784",2012
Feira Nova do Maranhão,"8,215",2012
Fernando Falcão,"9,584",2012
Formosa da Serra Negra,"17,749",2012
Fortaleza dos Nogueiras,"12,306",2012
Fortuna,"15,174",2012
Godofredo Viana,"10,762",2012
Gonçalves Dias,"17,545",2012
Governador Archer,"10,372",2012
Governador Edison Lobão,"16,651",2012
Governador Eugênio Barros,"16,197",2012
Governador Luiz Rocha,"7,462",2012
Governador Newton Bello,"10,166",2012
Governador Nunes Freire,"25,323",2012
Graça Aranha,"6,150",2012
Grajaú,"64,510",2012
Guimarães,"11,997",2012
Humberto de Campos,"26,933",2012
Icatu,"25,698",2012
Igarapé do Meio,"13,052",2012
Igarapé Grande,"11,289",2012
Imperatriz,"250,063",2012
Itaipava do Grajaú,"13,103",2012
Itapecuru Mirim,"63,907",2012
Itinga do Maranhão,"25,125",2012
Jatobá,"9,051",2012
Jenipapo dos Vieiras,"15,733",2012
João Lisboa,"23,561",2012
Joselândia,"15,688",2012
Junco do Maranhão,"3,792",2012
Lago da Pedra,"47,298",2012
Lago do Junco,"10,865",2012
Lago dos Rodrigues,"7,744",2012
Lago Verde,"15,624",2012
Lagoa do Mato,"10,955",2012
Lagoa Grande do Maranhão,"12,501",2012
Lajeado Novo,"7,106",2012
Lima Campos,"11,525",2012
Loreto,"11,597",2012
Luís Domingues,"6,629",2012
Magalhães de Almeida,"18,277",2012
Maracaçumé,"19,887",2012
Marajá do Sena,"7,751",2012
Maranhãozinho,"14,524",2012
Mata Roma,"15,657",2012
Matinha,"22,286",2012
Matões,"32,216",2012
Matões do Norte,"14,755",2012
Milagres do Maranhão,"8,195",2012
Mirador,"20,537",2012
Miranda do Norte,"25,681",2012
Mirinzal,"14,402",2012
Monção,"31,717",2012
Montes Altos,"9,272",2012
Morros,"18,265",2012
Nina Rodrigues,"13,095",2012
Nova Colinas,"5,034",2012
Nova Iorque,"4,598",2012
Nova Olinda do Maranhão,"19,659",2012
Olho d'Água das Cunhãs,"18,816",2012
Olinda Nova do Maranhão,"13,643",2012
Paço do Lumiar,"110,321",2012
Palmeirândia,"19,007",2012
Paraibano,"20,443",2012
Parnarama,"33,669",2012
Passagem Franca,"17,977",2012
Pastos Bons,"18,461",2012
Paulino Neves,"14,971",2012
Paulo Ramos,"20,454",2012
Pedreiras,"39,391",2012
Pedro do Rosário,"23,454",2012
Penalva,"35,996",2012
Peri Mirim,"13,898",2012
Peritoró,"21,785",2012
Pindaré-Mirim,"31,609",2012
Pinheiro,"79,566",2012
Pio XII,"21,708",2012
Pirapemas,"17,722",2012
Poção de Pedras,"19,165",2012
Porto Franco,"22,239",2012
Porto Rico do Maranhão,"5,978",2012
Presidente Dutra,"45,564",2012
Presidente Juscelino,"11,897",2012
Presidente Médici,"6,564",2012
Presidente Sarney,"17,686",2012
Presidente Vargas,"10,964",2012
Primeira Cruz,"14,355",2012
Raposa,"27,723",2012
Riachão,"20,093",2012
Ribamar Fiquene,"7,444",2012
Rosário,"40,469",2012
Sambaíba,"5,522",2012
Santa Filomena do Maranhão,"7,246",2012
Santa Helena,"40,356",2012
Santa Inês,"78,733",2012
Santa Luzia,"74,943",2012
Santa Luzia do Paruá,"23,035",2012
Santa Quitéria do Maranhão,"28,914",2012
Santa Rita,"33,843",2012
Santana do Maranhão,"12,203",2012
Santo Amaro do Maranhão,"14,456",2012
Santo Antônio dos Lopes,"14,294",2012
São Benedito do Rio Preto,"18,004",2012
São Bento,"42,083",2012
São Bernardo,"27,044",2012
São Domingos do Azeitão,"7,088",2012
São Domingos do Maranhão,"33,692",2012
São Félix de Balsas,"4,636",2012
São Francisco do Brejão,"10,745",2012
São Francisco do Maranhão,"11,932",2012
São João Batista,"20,072",2012
São João do Carú,"15,631",2012
São João do Paraíso,"10,882",2012
São João do Soter,"17,602",2012
São João dos Patos,"25,056",2012
São José de Ribamar,"167,714",2012
São José dos Basílios,"7,506",2012
São Luís,"1,039,610",2012
São Luís Gonzaga do Maranhão,"19,758",2012
São Mateus do Maranhão,"39,733",2012
São Pedro da Água Branca,"12,195",2012
São Pedro dos Crentes,"4,486",2012
São Raimundo das Mangabeiras,"17,868",2012
São Raimundo do Doca Bezerra,"5,757",2012
São Roberto,"6,193",2012
São Vicente Ferrer,"21,235",2012
Satubinha,"12,600",2012
Senador Alexandre Costa,"10,511",2012
Senador La Rocque,"14,447",2012
Serrano do Maranhão,"10,545",2012
Sítio Novo,"17,288",2012
Sucupira do Norte,"10,454",2012
Sucupira do Riachão,"5,466",2012
Tasso Fragoso,"8,008",2012
Timbiras,"28,238",2012
Timon,"159,471",2012
Trizidela do Vale,"19,339",2012
Tufilândia,"5,651",2012
Tuntum,"39,924",2012
Turiaçu,"34,333",2012
Turilândia,"23,694",2012
Tutóia,"54,629",2012
Urbano Santos,"25,356",2012
Vargem Grande,"51,633",2012
Viana,"50,257",2012
Vila Nova dos Martírios,"11,946",2012
Vitória do Mearim,"31,588",2012
Vitorino Freire,"31,709",2012
Zé Doca,"52,059",2012
Acauã,"6,840",2012
Agricolândia,"5,062",2012
Água Branca,"16,744",2012
Alagoinha do Piauí,"7,413",2012
Alegrete do Piauí,"5,173",2012
Alto Longá,"13,820",2012
Altos,"39,232",2012
Alvorada do Gurguéia,"5,177",2012
Amarante,"17,173",2012
Angical do Piauí,"6,655",2012
Anísio de Abreu,"9,385",2012
Antônio Almeida,"3,068",2012
Aroazes,"5,742",2012
Aroeiras do Itaim,"2,442",2012
Arraial,"4,655",2012
Assunção do Piauí,"7,590",2012
Avelino Lopes,"11,258",2012
Baixa Grande do Ribeiro,"10,930",2012
Barra D'Alcântara,"3,858",2012
Barras,"45,448",2012
Barreiras do Piauí,"3,255",2012
Barro Duro,"6,580",2012
Batalha,"26,023",2012
Bela Vista do Piauí,"3,854",2012
Belém do Piauí,"3,388",2012
Beneditinos,"9,943",2012
Bertolínia,"5,350",2012
Betânia do Piauí,"6,042",2012
Boa Hora,"6,467",2012
Bocaina,"4,394",2012
Bom Jesus,"23,642",2012
Bom Princípio do Piauí,"5,407",2012
Bonfim do Piauí,"5,471",2012
Boqueirão do Piauí,"6,288",2012
Brasileira,"8,057",2012
Brejo do Piauí,"3,724",2012
Buriti dos Lopes,"19,212",2012
Buriti dos Montes,"8,079",2012
Cabeceiras do Piauí,"10,144",2012
Cajazeiras do Piauí,"3,413",2012
Cajueiro da Praia,"7,321",2012
Caldeirão Grande do Piauí,"5,700",2012
Campinas do Piauí,"5,449",2012
Campo Alegre do Fidalgo,"4,815",2012
Campo Grande do Piauí,"5,704",2012
Campo Largo do Piauí,"6,964",2012
Campo Maior,"45,493",2012
Canavieira,"3,892",2012
Canto do Buriti,"20,375",2012
Capitão de Campos,"11,092",2012
Capitão Gervásio Oliveira,"3,946",2012
Caracol,"10,448",2012
Caraúbas do Piauí,"5,634",2012
Caridade do Piauí,"4,915",2012
Castelo do Piauí,"18,336",2012
Caxingó,"5,174",2012
Cocal,"27,067",2012
Cocal de Telha,"4,567",2012
Cocal dos Alves,"5,635",2012
Coivaras,"3,872",2012
Colônia do Gurguéia,"6,191",2012
Colônia do Piauí,"7,461",2012
Conceição do Canindé,"4,496",2012
Coronel José Dias,"4,561",2012
Corrente,"25,737",2012
Cristalândia do Piauí,"7,973",2012
Cristino Castro,"10,089",2012
Curimatá,"10,948",2012
Currais,"4,776",2012
Curral Novo do Piauí,"4,990",2012
Curralinhos,"4,265",2012
Demerval Lobão,"13,398",2012
Dirceu Arcoverde,"6,767",2012
Dom Expedito Lopes,"6,662",2012
Dom Inocêncio,"9,296",2012
Domingos Mourão,"4,261",2012
Elesbão Veloso,"14,394",2012
Eliseu Martins,"4,738",2012
Esperantina,"38,322",2012
Fartura do Piauí,"5,133",2012
Flores do Piauí,"4,366",2012
Floresta do Piauí,"2,492",2012
Floriano,"58,158",2012
Francinópolis,"5,233",2012
Francisco Ayres,"4,363",2012
Francisco Macedo,"2,961",2012
Francisco Santos,"8,857",2012
Fronteiras,"11,284",2012
Geminiano,"5,237",2012
Gilbués,"10,429",2012
Guadalupe,"10,268",2012
Guaribas,"4,432",2012
Hugo Napoleão,"3,782",2012
Ilha Grande,"9,069",2012
Inhuma,"14,909",2012
Ipiranga do Piauí,"9,463",2012
Isaías Coelho,"8,307",2012
Itainópolis,"11,219",2012
Itaueira,"10,728",2012
Jacobina do Piauí,"5,670",2012
Jaicós,"18,364",2012
Jardim do Mulato,"4,358",2012
Jatobá do Piauí,"4,708",2012
Jerumenha,"4,372",2012
João Costa,"2,951",2012
Joaquim Pires,"13,929",2012
Joca Marques,"5,214",2012
José de Freitas,"37,724",2012
Juazeiro do Piauí,"4,793",2012
Júlio Borges,"5,439",2012
Jurema,"4,588",2012
Lagoa Alegre,"8,184",2012
Lagoa de São Francisco,"6,517",2012
Lagoa do Barro do Piauí,"4,535",2012
Lagoa do Piauí,"3,920",2012
Lagoa do Sítio,"4,958",2012
Lagoinha do Piauí,"2,721",2012
Landri Sales,"5,229",2012
Luís Correia,"29,034",2012
Luzilândia,"24,824",2012
Madeiro,"7,974",2012
Manoel Emídio,"5,223",2012
Marcolândia,"8,059",2012
Marcos Parente,"4,453",2012
Massapê do Piauí,"6,260",2012
Matias Olímpio,"10,586",2012
Miguel Alves,"32,658",2012
Miguel Leão,"1,236",2012
Milton Brandão,"6,750",2012
Monsenhor Gil,"10,337",2012
Monsenhor Hipólito,"7,486",2012
Monte Alegre do Piauí,"10,363",2012
Morro Cabeça no Tempo,"4,053",2012
Morro do Chapéu do Piauí,"6,574",2012
Murici dos Portelas,"8,714",2012
Nazaré do Piauí,"7,248",2012
Nazária,"8,227",2012
Nossa Senhora de Nazaré,"4,661",2012
Nossa Senhora dos Remédios,"8,356",2012
Nova Santa Rita,"4,233",2012
Novo Oriente do Piauí,"6,459",2012
Novo Santo Antônio,"3,329",2012
Oeiras,"35,931",2012
Olho D'Água do Piauí,"2,678",2012
Padre Marcos,"6,687",2012
Paes Landim,"4,049",2012
Pajeú do Piauí,"3,434",2012
Palmeira do Piauí,"4,962",2012
Palmeirais,"13,986",2012
Paquetá,"3,891",2012
Parnaguá,"10,417",2012
Parnaíba,"147,732",2012
Passagem Franca do Piauí,"4,424",2012
Patos do Piauí,"6,178",2012
Pau D'Arco do Piauí,"3,858",2012
Paulistana,"19,947",2012
Pavussu,"3,629",2012
Pedro II,"37,692",2012
Pedro Laurentino,"2,445",2012
Picos,"75,481",2012
Pimenteiras,"11,798",2012
Pio IX,"17,848",2012
Piracuruca,"27,971",2012
Piripiri,"62,088",2012
Porto,"12,097",2012
Porto Alegre do Piauí,"2,606",2012
Prata do Piauí,"3,088",2012
Queimada Nova,"8,679",2012
Redenção do Gurguéia,"8,494",2012
Regeneração,"17,569",2012
Riacho Frio,"4,229",2012
Ribeira do Piauí,"4,321",2012
Ribeiro Gonçalves,"7,015",2012
Rio Grande do Piauí,"6,282",2012
Santa Cruz do Piauí,"6,065",2012
Santa Cruz dos Milagres,"3,864",2012
Santa Filomena,"6,106",2012
Santa Luz,"5,624",2012
Santa Rosa do Piauí,"5,145",2012
Santana do Piauí,"4,489",2012
Santo Antônio de Lisboa,"6,136",2012
